h_nb_victories_total,h_nb_draws_total,h_season_points,h_nb_games_total,h_nb_games_home,h_nb_victories_home,h_nb_draws_home,h_nb_defeats_home,h_nb_goals_scored_home,h_mean_nb_goals_scored_home,h_nb_goals_conceded_home,h_mean_nb_goals_conceded_home,h_last_n_games_points_home,h_season_wages,a_nb_victories_total,a_nb_draws_total,a_season_points,a_nb_games_total,a_nb_games_away,a_nb_victories_away,a_nb_draws_away,a_nb_defeats_away,a_nb_goals_scored_away,a_mean_nb_goals_scored_away,a_nb_goals_conceded_away,a_mean_nb_goals_conceded_away,a_last_n_games_points,a_season_wages,home_win
5.0,1.0,16.0,8.0,2.0,2.0,0.0,0.0,11.0,5.5,2.0,1.0,6.0,208.0,2.0,2.0,8.0,8.0,3.0,0.0,0.0,0.0,3.0,1.0,8.0,2.6666666666666665,0.0,113.0,1
5.0,2.0,17.0,8.0,3.0,2.0,1.0,0.0,7.0,2.3333333333333335,2.0,0.6666666666666666,7.0,263.0,5.0,1.0,16.0,8.0,3.0,2.0,0.0,0.0,7.0,2.3333333333333335,4.0,1.3333333333333333,6.0,264.0,0
2.0,4.0,10.0,8.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,65.0,3.0,2.0,11.0,8.0,4.0,1.0,1.0,0.0,6.0,1.5,7.0,1.75,4.0,55.0,0
3.0,0.0,9.0,8.0,5.0,3.0,0.0,2.0,7.0,1.4,4.0,0.8,6.0,61.0,3.0,0.0,9.0,8.0,3.0,1.0,0.0,0.0,3.0,1.0,6.0,2.0,3.0,61.0,0
3.0,1.0,10.0,9.0,6.0,3.0,1.0,2.0,8.0,1.3333333333333333,5.0,0.8333333333333334,6.0,61.0,3.0,2.0,11.0,9.0,4.0,0.0,2.0,0.0,3.0,0.75,8.0,2.0,2.0,72.0,1
6.0,2.0,20.0,9.0,4.0,2.0,1.0,1.0,9.0,2.25,6.0,1.5,7.0,199.0,1.0,4.0,7.0,9.0,5.0,0.0,3.0,0.0,4.0,0.8,8.0,1.6,2.0,85.0,1
3.0,1.0,10.0,9.0,5.0,2.0,0.0,3.0,5.0,1.0,9.0,1.8,3.0,61.0,4.0,2.0,14.0,9.0,5.0,2.0,1.0,0.0,8.0,1.6,8.0,1.6,4.0,55.0,0
1.0,0.0,3.0,8.0,4.0,0.0,0.0,4.0,3.0,0.75,10.0,2.5,0.0,99.0,2.0,2.0,8.0,8.0,4.0,1.0,1.0,0.0,4.0,1.0,5.0,1.25,4.0,84.0,1
2.0,2.0,8.0,9.0,4.0,1.0,1.0,2.0,7.0,1.75,8.0,2.0,4.0,75.0,3.0,3.0,12.0,8.0,3.0,1.0,0.0,0.0,2.0,0.6666666666666666,7.0,2.3333333333333335,3.0,105.0,1
2.0,2.0,8.0,9.0,5.0,2.0,2.0,1.0,6.0,1.2,3.0,0.6,4.0,113.0,6.0,1.0,19.0,9.0,4.0,3.0,0.0,0.0,9.0,2.25,5.0,1.25,6.0,264.0,1
4.0,3.0,15.0,9.0,4.0,2.0,1.0,1.0,8.0,2.0,5.0,1.25,7.0,79.0,6.0,3.0,21.0,9.0,4.0,2.0,2.0,0.0,8.0,2.0,3.0,0.75,7.0,127.0,0
1.0,4.0,7.0,10.0,4.0,1.0,1.0,2.0,4.0,1.0,9.0,2.25,4.0,85.0,2.0,2.0,8.0,9.0,5.0,1.0,1.0,0.0,4.0,0.8,8.0,1.6,3.0,84.0,1
6.0,1.0,19.0,10.0,5.0,3.0,1.0,1.0,11.0,2.2,6.0,1.2,4.0,264.0,3.0,3.0,12.0,9.0,4.0,1.0,0.0,0.0,4.0,1.0,10.0,2.5,0.0,105.0,0
4.0,3.0,15.0,10.0,4.0,2.0,1.0,1.0,8.0,2.0,3.0,0.75,7.0,55.0,1.0,2.0,5.0,9.0,3.0,0.0,0.0,0.0,4.0,1.3333333333333333,9.0,3.0,0.0,95.0,0
6.0,0.0,18.0,8.0,4.0,3.0,0.0,1.0,11.0,2.75,3.0,0.75,6.0,221.0,3.0,2.0,11.0,10.0,4.0,0.0,0.0,0.0,4.0,1.0,12.0,3.0,0.0,113.0,1
3.0,2.0,11.0,10.0,5.0,3.0,0.0,2.0,8.0,1.6,8.0,1.6,6.0,72.0,3.0,2.0,11.0,10.0,4.0,1.0,1.0,0.0,4.0,1.0,7.0,1.75,1.0,61.0,1
7.0,2.0,23.0,10.0,5.0,3.0,1.0,1.0,12.0,2.4,7.0,1.4,7.0,199.0,2.0,0.0,6.0,9.0,4.0,1.0,0.0,0.0,2.0,0.5,8.0,2.0,0.0,99.0,1
2.0,4.0,10.0,9.0,4.0,1.0,1.0,2.0,4.0,1.0,5.0,1.25,3.0,65.0,3.0,2.0,11.0,10.0,5.0,1.0,1.0,0.0,7.0,1.4,14.0,2.8,0.0,75.0,0
2.0,3.0,9.0,9.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,0.6666666666666666,5.0,112.0,4.0,1.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,2.6666666666666665,0.0,61.0,1
6.0,1.0,19.0,9.0,3.0,3.0,0.0,0.0,15.0,5.0,3.0,1.0,9.0,208.0,5.0,2.0,17.0,9.0,5.0,3.0,1.0,0.0,9.0,1.8,6.0,1.2,4.0,263.0,0
2.0,2.0,8.0,10.0,6.0,1.0,2.0,3.0,6.0,1.0,14.0,2.3333333333333335,2.0,95.0,2.0,2.0,8.0,10.0,6.0,1.0,1.0,0.0,4.0,0.6666666666666666,10.0,1.6666666666666667,3.0,84.0,1
2.0,0.0,6.0,10.0,5.0,1.0,0.0,4.0,6.0,1.2,10.0,2.0,3.0,99.0,4.0,2.0,14.0,11.0,6.0,2.0,1.0,0.0,8.0,1.3333333333333333,14.0,2.3333333333333335,3.0,75.0,0
6.0,2.0,20.0,10.0,4.0,3.0,1.0,0.0,15.0,3.75,3.0,0.75,7.0,208.0,4.0,4.0,16.0,10.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,0.8,5.0,79.0,1
3.0,2.0,11.0,11.0,6.0,3.0,2.0,1.0,10.0,1.6666666666666667,5.0,0.8333333333333334,4.0,113.0,4.0,3.0,15.0,11.0,6.0,2.0,2.0,0.0,11.0,1.8333333333333333,11.0,1.8333333333333333,2.0,55.0,1
3.0,2.0,11.0,11.0,6.0,2.0,1.0,3.0,8.0,1.3333333333333333,12.0,2.0,4.0,61.0,2.0,4.0,10.0,11.0,6.0,0.0,3.0,0.0,5.0,0.8333333333333334,11.0,1.8333333333333333,2.0,85.0,0
4.0,2.0,14.0,11.0,6.0,4.0,0.0,2.0,14.0,2.3333333333333335,9.0,1.5,6.0,72.0,6.0,4.0,22.0,10.0,5.0,2.0,3.0,0.0,9.0,1.8,4.0,0.8,5.0,127.0,0
8.0,2.0,26.0,11.0,6.0,4.0,1.0,1.0,15.0,2.5,9.0,1.5,7.0,199.0,2.0,4.0,10.0,10.0,5.0,1.0,3.0,0.0,5.0,1.0,6.0,1.2,2.0,65.0,0
4.0,1.0,13.0,11.0,7.0,4.0,1.0,2.0,11.0,1.5714285714285714,7.0,1.0,6.0,61.0,3.0,4.0,13.0,10.0,5.0,1.0,1.0,0.0,5.0,1.0,11.0,2.2,1.0,105.0,1
6.0,2.0,20.0,11.0,6.0,3.0,2.0,1.0,12.0,2.0,7.0,1.1666666666666667,2.0,264.0,3.0,3.0,12.0,10.0,6.0,1.0,1.0,0.0,5.0,0.8333333333333334,9.0,1.5,1.0,112.0,0
7.0,0.0,21.0,9.0,5.0,4.0,0.0,1.0,14.0,2.8,3.0,0.6,6.0,221.0,5.0,3.0,18.0,10.0,6.0,3.0,2.0,0.0,9.0,1.5,6.0,1.0,5.0,263.0,1
2.0,2.0,8.0,11.0,4.0,1.0,1.0,2.0,6.0,1.5,7.0,1.75,4.0,84.0,8.0,3.0,27.0,12.0,5.0,4.0,1.0,0.0,13.0,2.6,3.0,0.6,9.0,199.0,0
4.0,3.0,15.0,12.0,5.0,2.0,1.0,2.0,10.0,2.0,10.0,2.0,7.0,75.0,3.0,2.0,11.0,12.0,5.0,1.0,1.0,0.0,5.0,1.0,13.0,2.6,0.0,61.0,1
4.0,4.0,16.0,11.0,5.0,2.0,2.0,1.0,9.0,1.8,6.0,1.2,7.0,79.0,6.0,3.0,21.0,12.0,5.0,3.0,0.0,0.0,11.0,2.2,9.0,1.8,3.0,264.0,0
2.0,5.0,11.0,11.0,5.0,1.0,1.0,3.0,4.0,0.8,6.0,1.2,3.0,65.0,4.0,3.0,15.0,12.0,5.0,0.0,2.0,0.0,5.0,1.0,11.0,2.2,1.0,72.0,1
6.0,5.0,23.0,11.0,5.0,4.0,1.0,0.0,10.0,2.0,1.0,0.2,9.0,127.0,4.0,2.0,14.0,12.0,5.0,0.0,0.0,0.0,4.0,0.8,15.0,3.0,0.0,113.0,0
4.0,3.0,15.0,12.0,5.0,2.0,1.0,2.0,8.0,1.6,4.0,0.8,6.0,55.0,7.0,2.0,23.0,11.0,6.0,3.0,1.0,0.0,12.0,2.0,12.0,2.0,6.0,208.0,0
5.0,3.0,18.0,11.0,4.0,2.0,1.0,1.0,8.0,2.0,4.0,1.0,4.0,263.0,5.0,1.0,16.0,12.0,4.0,0.0,0.0,0.0,1.0,0.25,11.0,2.75,0.0,61.0,0
3.0,4.0,13.0,11.0,5.0,2.0,3.0,0.0,7.0,1.4,4.0,0.8,5.0,105.0,3.0,2.0,11.0,11.0,4.0,1.0,0.0,0.0,5.0,1.25,9.0,2.25,3.0,95.0,1
3.0,4.0,13.0,11.0,4.0,2.0,2.0,0.0,6.0,1.5,3.0,0.75,7.0,112.0,8.0,0.0,24.0,10.0,4.0,3.0,0.0,0.0,7.0,1.75,5.0,1.25,6.0,221.0,0
3.0,4.0,13.0,12.0,5.0,2.0,1.0,2.0,6.0,1.2,9.0,1.8,7.0,85.0,2.0,1.0,7.0,11.0,5.0,1.0,0.0,0.0,4.0,0.8,11.0,2.2,0.0,99.0,1
16.0,11.0,59.0,37.0,18.0,8.0,7.0,3.0,32.0,1.7777777777777777,21.0,1.1666666666666667,7.0,208.0,12.0,13.0,49.0,37.0,18.0,7.0,4.0,0.0,26.0,1.4444444444444444,22.0,1.2222222222222223,3.0,224.0,0
8.0,6.0,30.0,36.0,17.0,5.0,4.0,8.0,22.0,1.2941176470588236,28.0,1.6470588235294117,3.0,67.0,12.0,9.0,45.0,37.0,18.0,6.0,3.0,0.0,18.0,1.0,27.0,1.5,3.0,58.0,1
8.0,12.0,36.0,37.0,18.0,5.0,6.0,7.0,20.0,1.1111111111111112,20.0,1.1111111111111112,4.0,84.0,11.0,14.0,47.0,37.0,18.0,5.0,9.0,0.0,24.0,1.3333333333333333,22.0,1.2222222222222223,1.0,84.0,1
2.0,1.0,7.0,12.0,6.0,1.0,1.0,4.0,6.0,1.0,10.0,1.6666666666666667,4.0,99.0,9.0,0.0,27.0,11.0,5.0,4.0,0.0,0.0,9.0,1.8,5.0,1.0,9.0,221.0,0
3.0,4.0,13.0,12.0,5.0,2.0,2.0,1.0,6.0,1.2,5.0,1.0,6.0,112.0,3.0,5.0,14.0,12.0,6.0,1.0,4.0,0.0,5.0,0.8333333333333334,6.0,1.0,3.0,65.0,1
5.0,4.0,19.0,12.0,5.0,2.0,2.0,1.0,8.0,1.6,4.0,0.8,5.0,263.0,6.0,6.0,24.0,12.0,6.0,2.0,4.0,0.0,9.0,1.5,4.0,0.6666666666666666,3.0,127.0,1
8.0,2.0,26.0,12.0,5.0,4.0,1.0,0.0,17.0,3.4,4.0,0.8,7.0,208.0,3.0,2.0,11.0,12.0,5.0,1.0,0.0,0.0,5.0,1.0,11.0,2.2,3.0,95.0,0
9.0,1.0,28.0,12.0,6.0,5.0,0.0,1.0,18.0,3.0,3.0,0.5,9.0,221.0,4.0,4.0,16.0,12.0,6.0,2.0,2.0,0.0,6.0,1.0,6.0,1.0,4.0,79.0,1
6.0,4.0,22.0,13.0,6.0,3.0,2.0,1.0,9.0,1.5,4.0,0.6666666666666666,5.0,263.0,9.0,3.0,30.0,13.0,6.0,5.0,1.0,0.0,17.0,2.8333333333333335,4.0,0.6666666666666666,9.0,199.0,0
2.0,2.0,8.0,12.0,5.0,1.0,1.0,3.0,7.0,1.4,11.0,2.2,4.0,84.0,3.0,2.0,11.0,13.0,6.0,1.0,1.0,0.0,5.0,0.8333333333333334,14.0,2.3333333333333335,0.0,61.0,1
6.0,6.0,24.0,13.0,6.0,4.0,2.0,0.0,11.0,1.8333333333333333,2.0,0.3333333333333333,7.0,127.0,3.0,3.0,12.0,13.0,6.0,1.0,1.0,0.0,7.0,1.1666666666666667,13.0,2.1666666666666665,4.0,95.0,1
5.0,3.0,18.0,13.0,6.0,3.0,1.0,2.0,11.0,1.8333333333333333,10.0,1.6666666666666667,7.0,75.0,4.0,3.0,15.0,13.0,6.0,0.0,1.0,0.0,5.0,0.8333333333333334,16.0,2.6666666666666665,1.0,113.0,1
4.0,4.0,16.0,12.0,6.0,3.0,3.0,0.0,9.0,1.5,4.0,0.6666666666666666,5.0,105.0,2.0,2.0,8.0,13.0,6.0,1.0,0.0,0.0,5.0,0.8333333333333334,14.0,2.3333333333333335,0.0,99.0,0
4.0,3.0,15.0,13.0,6.0,2.0,1.0,3.0,10.0,1.6666666666666667,8.0,1.3333333333333333,3.0,55.0,7.0,3.0,24.0,13.0,6.0,4.0,0.0,0.0,15.0,2.5,9.0,1.5,3.0,264.0,0
4.0,4.0,16.0,13.0,6.0,3.0,2.0,1.0,7.0,1.1666666666666667,5.0,0.8333333333333334,6.0,112.0,8.0,3.0,27.0,13.0,7.0,4.0,1.0,0.0,16.0,2.2857142857142856,14.0,2.0,6.0,208.0,0
4.0,4.0,16.0,13.0,6.0,3.0,1.0,2.0,9.0,1.5,10.0,1.6666666666666667,9.0,85.0,4.0,3.0,15.0,13.0,6.0,0.0,2.0,0.0,5.0,0.8333333333333334,13.0,2.1666666666666665,1.0,72.0,0
3.0,5.0,14.0,13.0,6.0,2.0,1.0,3.0,6.0,1.0,6.0,1.0,6.0,65.0,10.0,1.0,31.0,13.0,6.0,4.0,1.0,0.0,11.0,1.8333333333333333,7.0,1.1666666666666667,9.0,221.0,0
4.0,4.0,16.0,13.0,6.0,2.0,2.0,2.0,9.0,1.5,10.0,1.6666666666666667,4.0,79.0,5.0,2.0,17.0,13.0,5.0,0.0,1.0,0.0,1.0,0.2,11.0,2.2,1.0,61.0,1
8.0,4.0,28.0,14.0,6.0,4.0,2.0,0.0,19.0,3.1666666666666665,6.0,1.0,7.0,208.0,3.0,2.0,11.0,13.0,7.0,1.0,1.0,0.0,4.0,0.5714285714285714,11.0,1.5714285714285714,3.0,84.0,1
2.0,3.0,9.0,14.0,7.0,1.0,2.0,4.0,8.0,1.1428571428571428,12.0,1.7142857142857142,4.0,99.0,4.0,3.0,15.0,14.0,7.0,2.0,2.0,0.0,12.0,1.7142857142857142,14.0,2.0,1.0,55.0,1
3.0,2.0,11.0,14.0,7.0,2.0,1.0,4.0,8.0,1.1428571428571428,14.0,2.0,4.0,61.0,5.0,4.0,19.0,14.0,7.0,2.0,2.0,0.0,6.0,0.8571428571428571,7.0,1.0,3.0,79.0,0
11.0,1.0,34.0,14.0,7.0,6.0,0.0,1.0,19.0,2.7142857142857144,3.0,0.42857142857142855,9.0,221.0,7.0,6.0,27.0,14.0,7.0,2.0,4.0,0.0,9.0,1.2857142857142858,5.0,0.7142857142857143,2.0,127.0,1
4.0,3.0,15.0,14.0,7.0,4.0,2.0,1.0,13.0,1.8571428571428572,6.0,0.8571428571428571,6.0,113.0,3.0,5.0,14.0,14.0,7.0,1.0,4.0,0.0,5.0,0.7142857142857143,7.0,1.0,2.0,65.0,0
5.0,2.0,17.0,14.0,8.0,5.0,1.0,2.0,13.0,1.625,8.0,1.0,9.0,61.0,8.0,3.0,27.0,14.0,7.0,5.0,0.0,0.0,17.0,2.4285714285714284,10.0,1.4285714285714286,6.0,264.0,0
9.0,4.0,31.0,14.0,7.0,4.0,2.0,1.0,15.0,2.142857142857143,9.0,1.2857142857142858,5.0,199.0,5.0,3.0,18.0,14.0,7.0,1.0,2.0,0.0,6.0,0.8571428571428571,13.0,1.8571428571428572,3.0,72.0,1
6.0,5.0,23.0,14.0,7.0,3.0,3.0,1.0,10.0,1.4285714285714286,5.0,0.7142857142857143,5.0,263.0,3.0,3.0,12.0,14.0,7.0,1.0,1.0,0.0,9.0,1.2857142857142858,16.0,2.2857142857142856,1.0,95.0,0
4.0,5.0,17.0,14.0,7.0,3.0,3.0,1.0,7.0,1.0,5.0,0.7142857142857143,4.0,112.0,4.0,5.0,17.0,13.0,6.0,1.0,1.0,0.0,6.0,1.0,13.0,2.1666666666666665,0.0,105.0,1
6.0,3.0,21.0,14.0,7.0,4.0,1.0,2.0,13.0,1.8571428571428572,11.0,1.5714285714285714,9.0,75.0,4.0,4.0,16.0,14.0,7.0,1.0,3.0,0.0,7.0,1.0,11.0,1.5714285714285714,4.0,85.0,0
10.0,9.0,39.0,36.0,17.0,4.0,5.0,8.0,19.0,1.1176470588235294,29.0,1.7058823529411764,1.0,60.0,15.0,14.0,59.0,37.0,18.0,6.0,7.0,0.0,28.0,1.5555555555555556,24.0,1.3333333333333333,4.0,85.0,0
2.0,8.0,14.0,37.0,18.0,1.0,5.0,12.0,13.0,0.7222222222222222,35.0,1.9444444444444444,1.0,93.0,11.0,9.0,42.0,37.0,18.0,5.0,6.0,0.0,20.0,1.1111111111111112,27.0,1.5,0.0,81.0,1
9.0,9.0,36.0,37.0,18.0,7.0,6.0,5.0,29.0,1.6111111111111112,21.0,1.1666666666666667,7.0,75.0,19.0,8.0,65.0,37.0,18.0,7.0,3.0,0.0,19.0,1.0555555555555556,23.0,1.2777777777777777,3.0,232.0,0
14.0,9.0,51.0,37.0,18.0,8.0,4.0,6.0,21.0,1.1666666666666667,22.0,1.2222222222222223,4.0,82.0,17.0,9.0,60.0,37.0,18.0,6.0,6.0,0.0,18.0,1.0,18.0,1.0,7.0,85.0,0
9.0,6.0,33.0,37.0,18.0,6.0,4.0,8.0,26.0,1.4444444444444444,30.0,1.6666666666666667,3.0,67.0,19.0,8.0,65.0,37.0,18.0,7.0,6.0,0.0,24.0,1.3333333333333333,20.0,1.1111111111111112,2.0,198.0,0
10.0,9.0,39.0,37.0,18.0,4.0,5.0,9.0,20.0,1.1111111111111112,32.0,1.7777777777777777,1.0,60.0,12.0,11.0,47.0,37.0,18.0,4.0,5.0,0.0,20.0,1.1111111111111112,29.0,1.6111111111111112,3.0,82.0,1
3.0,2.0,11.0,14.0,6.0,2.0,1.0,3.0,10.0,1.6666666666666667,11.0,1.8333333333333333,6.0,84.0,4.0,5.0,17.0,14.0,7.0,1.0,1.0,0.0,6.0,0.8571428571428571,14.0,2.0,0.0,105.0,0
5.0,3.0,18.0,15.0,7.0,4.0,1.0,2.0,14.0,2.0,9.0,1.2857142857142858,4.0,72.0,4.0,4.0,16.0,15.0,7.0,0.0,1.0,0.0,6.0,0.8571428571428571,18.0,2.5714285714285716,1.0,113.0,1
5.0,5.0,20.0,15.0,7.0,3.0,4.0,0.0,10.0,1.4285714285714286,5.0,0.7142857142857143,5.0,105.0,10.0,4.0,34.0,15.0,7.0,5.0,2.0,0.0,18.0,2.5714285714285716,5.0,0.7142857142857143,7.0,199.0,1
4.0,3.0,15.0,15.0,7.0,2.0,1.0,4.0,11.0,1.5714285714285714,10.0,1.4285714285714286,3.0,55.0,6.0,6.0,24.0,15.0,7.0,3.0,2.0,0.0,9.0,1.2857142857142858,10.0,1.4285714285714286,4.0,263.0,0
9.0,3.0,30.0,15.0,7.0,3.0,3.0,1.0,13.0,1.8571428571428572,8.0,1.1428571428571428,2.0,264.0,6.0,3.0,21.0,15.0,7.0,2.0,2.0,0.0,8.0,1.1428571428571428,14.0,2.0,1.0,75.0,1
3.0,6.0,15.0,15.0,7.0,2.0,1.0,4.0,6.0,0.8571428571428571,7.0,1.0,6.0,65.0,9.0,4.0,31.0,15.0,8.0,4.0,2.0,0.0,16.0,2.0,14.0,1.75,4.0,208.0,0
5.0,4.0,19.0,15.0,7.0,3.0,1.0,3.0,9.0,1.2857142857142858,11.0,1.5714285714285714,6.0,85.0,5.0,5.0,20.0,15.0,7.0,1.0,2.0,0.0,6.0,0.8571428571428571,10.0,1.4285714285714286,1.0,112.0,0
3.0,2.0,11.0,15.0,7.0,2.0,1.0,4.0,10.0,1.4285714285714286,14.0,2.0,6.0,84.0,12.0,1.0,37.0,15.0,7.0,5.0,1.0,0.0,12.0,1.7142857142857142,7.0,1.0,9.0,221.0,0
7.0,6.0,27.0,15.0,7.0,5.0,2.0,0.0,14.0,2.0,4.0,0.5714285714285714,7.0,127.0,3.0,3.0,12.0,15.0,7.0,1.0,1.0,0.0,5.0,0.7142857142857143,17.0,2.4285714285714284,0.0,61.0,1
5.0,5.0,20.0,15.0,7.0,3.0,2.0,2.0,13.0,1.8571428571428572,10.0,1.4285714285714286,6.0,79.0,3.0,3.0,12.0,15.0,7.0,1.0,1.0,0.0,6.0,0.8571428571428571,15.0,2.142857142857143,1.0,99.0,1
3.0,4.0,13.0,15.0,7.0,2.0,2.0,3.0,7.0,1.0,14.0,2.0,4.0,95.0,5.0,2.0,17.0,15.0,6.0,0.0,1.0,0.0,1.0,0.16666666666666666,15.0,2.5,1.0,61.0,1
4.0,4.0,16.0,16.0,8.0,3.0,2.0,3.0,8.0,1.0,14.0,1.75,4.0,95.0,3.0,3.0,12.0,16.0,8.0,1.0,1.0,0.0,5.0,0.625,20.0,2.5,0.0,61.0,1
6.0,5.0,23.0,16.0,8.0,4.0,2.0,2.0,16.0,2.0,11.0,1.375,9.0,79.0,7.0,6.0,27.0,16.0,8.0,4.0,2.0,0.0,11.0,1.375,11.0,1.375,7.0,263.0,0
3.0,6.0,15.0,16.0,8.0,2.0,1.0,5.0,6.0,0.75,10.0,1.25,3.0,65.0,3.0,3.0,12.0,16.0,8.0,1.0,1.0,0.0,7.0,0.875,18.0,2.25,1.0,99.0,1
5.0,5.0,20.0,16.0,8.0,3.0,2.0,3.0,9.0,1.125,11.0,1.375,4.0,85.0,4.0,4.0,16.0,16.0,8.0,0.0,1.0,0.0,6.0,0.75,19.0,2.375,0.0,113.0,0
3.0,2.0,11.0,16.0,8.0,2.0,1.0,5.0,10.0,1.25,15.0,1.875,6.0,84.0,6.0,3.0,21.0,16.0,8.0,2.0,2.0,0.0,8.0,1.0,16.0,2.0,0.0,75.0,1
4.0,3.0,15.0,16.0,8.0,2.0,1.0,5.0,12.0,1.5,12.0,1.5,3.0,55.0,13.0,1.0,40.0,16.0,8.0,6.0,1.0,0.0,13.0,1.625,7.0,0.875,9.0,221.0,0
10.0,3.0,33.0,16.0,8.0,4.0,3.0,1.0,15.0,1.875,8.0,1.0,4.0,264.0,10.0,4.0,34.0,16.0,8.0,5.0,2.0,0.0,19.0,2.375,7.0,0.875,4.0,199.0,1
8.0,6.0,30.0,16.0,8.0,6.0,2.0,0.0,17.0,2.125,4.0,0.5,9.0,127.0,5.0,2.0,17.0,16.0,7.0,0.0,1.0,0.0,1.0,0.14285714285714285,16.0,2.2857142857142856,0.0,61.0,1
6.0,3.0,21.0,16.0,8.0,5.0,1.0,2.0,15.0,1.875,9.0,1.125,6.0,72.0,5.0,6.0,21.0,16.0,8.0,1.0,3.0,0.0,6.0,0.75,10.0,1.25,1.0,112.0,0
6.0,5.0,23.0,16.0,8.0,4.0,4.0,0.0,12.0,1.5,6.0,0.75,5.0,105.0,10.0,4.0,34.0,16.0,9.0,5.0,2.0,0.0,19.0,2.111111111111111,14.0,1.5555555555555556,4.0,208.0,0
10.0,4.0,34.0,17.0,8.0,5.0,2.0,1.0,18.0,2.25,10.0,1.25,7.0,199.0,6.0,5.0,23.0,17.0,8.0,2.0,3.0,0.0,7.0,0.875,8.0,1.0,4.0,79.0,1
5.0,2.0,17.0,17.0,9.0,5.0,1.0,3.0,14.0,1.5555555555555556,10.0,1.1111111111111112,6.0,61.0,4.0,6.0,18.0,17.0,8.0,1.0,5.0,0.0,7.0,0.875,9.0,1.125,2.0,65.0,1
3.0,3.0,12.0,17.0,8.0,2.0,2.0,4.0,9.0,1.125,15.0,1.875,5.0,61.0,11.0,3.0,36.0,17.0,8.0,6.0,0.0,0.0,19.0,2.375,11.0,1.375,6.0,264.0,0
4.0,5.0,17.0,17.0,8.0,4.0,3.0,1.0,15.0,1.875,8.0,1.0,4.0,113.0,6.0,5.0,23.0,17.0,8.0,2.0,1.0,0.0,9.0,1.125,14.0,1.75,0.0,105.0,0
8.0,6.0,30.0,17.0,8.0,3.0,4.0,1.0,11.0,1.375,6.0,0.75,5.0,263.0,4.0,2.0,14.0,17.0,8.0,1.0,1.0,0.0,4.0,0.5,13.0,1.625,3.0,84.0,1
3.0,3.0,12.0,17.0,8.0,2.0,2.0,4.0,13.0,1.625,16.0,2.0,6.0,99.0,5.0,4.0,19.0,17.0,8.0,1.0,2.0,0.0,10.0,1.25,17.0,2.125,2.0,95.0,0
6.0,3.0,21.0,17.0,8.0,4.0,1.0,3.0,13.0,1.625,12.0,1.5,6.0,75.0,4.0,3.0,15.0,17.0,8.0,2.0,2.0,0.0,16.0,2.0,19.0,2.375,1.0,55.0,0
14.0,1.0,43.0,17.0,8.0,7.0,0.0,1.0,21.0,2.625,4.0,0.5,9.0,221.0,6.0,3.0,21.0,17.0,8.0,1.0,2.0,0.0,7.0,0.875,16.0,2.0,3.0,72.0,1
11.0,4.0,37.0,17.0,7.0,5.0,2.0,0.0,21.0,3.0,6.0,0.8571428571428571,7.0,208.0,5.0,6.0,21.0,17.0,8.0,2.0,3.0,0.0,8.0,1.0,11.0,1.375,4.0,85.0,1
6.0,6.0,24.0,17.0,8.0,4.0,3.0,1.0,8.0,1.0,5.0,0.625,7.0,112.0,9.0,6.0,33.0,17.0,8.0,2.0,4.0,0.0,10.0,1.25,7.0,0.875,1.0,127.0,0
3.0,3.0,12.0,18.0,9.0,2.0,2.0,5.0,9.0,1.0,18.0,2.0,2.0,61.0,7.0,5.0,26.0,18.0,9.0,3.0,1.0,0.0,11.0,1.2222222222222223,14.0,1.5555555555555556,3.0,105.0,0
15.0,1.0,46.0,18.0,9.0,8.0,0.0,1.0,24.0,2.6666666666666665,4.0,0.4444444444444444,9.0,221.0,5.0,6.0,21.0,18.0,9.0,2.0,3.0,0.0,9.0,1.0,15.0,1.6666666666666667,3.0,85.0,1
12.0,4.0,40.0,18.0,8.0,6.0,2.0,0.0,25.0,3.125,7.0,0.875,7.0,208.0,12.0,3.0,39.0,18.0,9.0,7.0,0.0,0.0,22.0,2.4444444444444446,11.0,1.2222222222222223,6.0,264.0,1
9.0,6.0,33.0,18.0,9.0,4.0,4.0,1.0,14.0,1.5555555555555556,7.0,0.7777777777777778,7.0,263.0,4.0,6.0,18.0,18.0,9.0,1.0,5.0,0.0,7.0,0.7777777777777778,10.0,1.1111111111111112,1.0,65.0,1
6.0,6.0,24.0,18.0,9.0,4.0,3.0,2.0,9.0,1.0,9.0,1.0,6.0,112.0,6.0,5.0,23.0,18.0,9.0,2.0,3.0,0.0,7.0,0.7777777777777778,9.0,1.0,1.0,79.0,0
3.0,3.0,12.0,18.0,9.0,2.0,2.0,5.0,14.0,1.5555555555555556,20.0,2.2222222222222223,6.0,99.0,6.0,3.0,21.0,18.0,9.0,1.0,2.0,0.0,7.0,0.7777777777777778,19.0,2.111111111111111,0.0,72.0,0
6.0,2.0,20.0,18.0,10.0,6.0,1.0,3.0,15.0,1.5,10.0,1.0,6.0,61.0,4.0,2.0,14.0,18.0,9.0,1.0,1.0,0.0,5.0,0.5555555555555556,16.0,1.7777777777777777,0.0,84.0,1
